km_driven,age,location,brand,model,vehicle_type,engine_capacity,origin,price
30,23,Quận Tân Bình,Suzuki,Dòng khác,Tay ga,100 - 175 cc,Nước khác,23.5
48775,6,Quận Tân Bình,Honda,Vision,Tay ga,100 - 175 cc,Việt Nam,21.0
30000,6,Quận Tân Bình,Honda,Vision,Tay ga,100 - 175 cc,Việt Nam,24.0
42000,2,Quận Tân Bình,Honda,Cub,Xe số,50 - 100 cc,Nhật Bản,18.0
50000,13,Quận Tân Bình,Honda,Air Blade,Tay ga,100 - 175 cc,Đang cập nhật,8.5
30000,11,Quận Tân Bình,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,14.8
48775,6,Quận Tân Bình,Honda,Vision,Tay ga,100 - 175 cc,Việt Nam,21.5
5000,3,Quận Tân Bình,Honda,Vision,Tay ga,100 - 175 cc,Nước khác,29.0
16000,5,Quận Tân Bình,Yamaha,Janus,Tay ga,100 - 175 cc,Việt Nam,14.5
2345,24,Quận Tân Bình,Suzuki,Viva,Xe số,100 - 175 cc,Việt Nam,12.0
30000,12,Quận Tân Bình,Honda,Vision,Tay ga,100 - 175 cc,Nhật Bản,9.0
19000,8,Quận Tân Bình,Honda,SH,Tay ga,100 - 175 cc,Việt Nam,37.0
63000,13,Quận Tân Bình,Honda,Air Blade,Tay ga,100 - 175 cc,Việt Nam,10.0
60000,5,Quận Tân Bình,Honda,Winner X,Tay côn/Moto,100 - 175 cc,Việt Nam,19.0
3500,1,Quận Tân Bình,Honda,SH,Tay ga,100 - 175 cc,Việt Nam,76.0
20000,15,Quận Tân Bình,SYM,Elegant,Xe số,100 - 175 cc,Việt Nam,1.8
19000,6,Quận Tân Bình,Honda,Vision,Tay ga,100 - 175 cc,Đang cập nhật,26.5
18000,14,Quận Tân Bình,Honda,SH,Tay ga,100 - 175 cc,Nước khác,173.0
58000,7,Quận Tân Bình,Suzuki,Raider,Tay côn/Moto,100 - 175 cc,Việt Nam,22.0
100000,16,Quận Tân Bình,Honda,SH,Tay ga,100 - 175 cc,Nước khác,115.0
100000,16,Quận Tân Bình,Honda,SH,Tay ga,100 - 175 cc,Nước khác,110.0
2000,8,Quận Tân Bình,Yamaha,Sirius,Xe số,Dưới 50 cc,Hàn Quốc,6.0
